,INSURANCE_FLAG,DTI,FULL_AGE_CHILD_NUMBER,DEPENDANT_NUMBER,EDUCATION,BANKACCOUNT_FLAG,Period_at_work,age,max90days,max60days,max30days,max21days,max14days,avg_num_delay,if_zalog,num_AccountActive180,num_AccountActive90,num_AccountActive60,Active_to_All_prc,numAccountActiveAll,numAccountClosed,sum_of_paym_months,all_credits,Active_not_cc,own_closed,min_MnthAfterLoan,max_MnthAfterLoan,dlq_exist,thirty_in_a_year,sixty_in_a_year,ninety_in_a_year,thirty_vintage,sixty_vintage,ninety_vintage,INCOME_BASE_TYPE_2НДФЛ,INCOME_BASE_TYPE_Поступление зарплаты на счет,INCOME_BASE_TYPE_Свободная форма с печатью работодателя,INCOME_BASE_TYPE_Форма банка (без печати работодателя),CREDIT_PURPOSE_Другое,CREDIT_PURPOSE_Лечение,CREDIT_PURPOSE_Обучение,CREDIT_PURPOSE_Отпуск,CREDIT_PURPOSE_Покупка автомобиля,CREDIT_PURPOSE_Покупка бытовой техники,CREDIT_PURPOSE_Покупка земли,CREDIT_PURPOSE_Покупка мебели,CREDIT_PURPOSE_Покупка недвижимости/ строительство,CREDIT_PURPOSE_Ремонт,SEX_женский,SEX_мужской,EMPL_TYPE_вспомогательный персонал,EMPL_TYPE_менеджер высшего звена,EMPL_TYPE_менеджер по продажам,EMPL_TYPE_менеджер среднего звена,EMPL_TYPE_рабочий,EMPL_TYPE_специалист,EMPL_TYPE_торговый представитель,EMPL_SIZE_< 50,EMPL_SIZE_>250,EMPL_PROPERTY_Другое,EMPL_PROPERTY_Информационные технологии,EMPL_PROPERTY_Сельское и лесное хозяйство,EMPL_PROPERTY_Торговля,EMPL_PROPERTY_Юридические услуги,EMPL_FORM_Государственное предприятие,EMPL_FORM_ЗАО,EMPL_FORM_Иная форма,EMPL_FORM_Индивидуальный предприниматель,EMPL_FORM_ОАО,EMPL_FORM_ООО,FAMILY_STATUS_вдовец / вдова,FAMILY_STATUS_гражданский брак,FAMILY_STATUS_женат / замужем,FAMILY_STATUS_повторный брак,FAMILY_STATUS_разведен / разведена,FAMILY_STATUS_холост / не замужем
1677,0,0.23,0,0,4,0.0,11.0,26.0,0.0,0.0,0.0,0.0,0.0,0.1470588235,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,1.0,0.0,0.0,33.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1678,1,0.44,2,0,4,0.0,126.0,39.0,7.0,4.0,3.0,2.0,1.0,0.1118421053,1.0,1.0,1.0,1.0,0.7272727273,8.0,3.0,270.0,11.0,2.0,0.0,0.0,76.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1679,1,0.25,2,0,2,3.0,98.0,36.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,2.0,0.0,0.0,33.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1680,0,0.59,0,0,4,0.0,125.0,29.0,2.0,2.0,2.0,2.0,1.0,0.1058823529,1.0,0.0,0.0,0.0,0.2222222222,2.0,7.0,76.0,9.0,1.0,0.0,15.0,108.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1681,0,0.54,0,0,6,1.0,93.0,49.0,4.0,4.0,3.0,0.0,0.0,0.0357142857,0.0,1.0,1.0,1.0,1.0,3.0,0.0,27.0,3.0,1.0,0.0,0.0,77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1682,1,0.41,0,0,4,0.0,21.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,35.0,2.0,0.0,1.0,14.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1683,1,0.58,0,0,1,1.0,137.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0166666667,0.0,0.0,0.0,0.0,0.4285714286,3.0,4.0,118.0,7.0,1.0,0.0,26.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1684,0,0.44,0,0,4,0.0,56.0,31.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1685,0,0.22,0,0,4,0.0,6.0,27.0,1.0,0.0,0.0,0.0,0.0,0.2985074627,0.0,0.0,0.0,0.0,0.4,2.0,3.0,47.0,5.0,0.0,0.0,25.0,67.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1686,1,0.59,0,0,5,1.0,41.0,31.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,5.0,161.0,10.0,1.0,1.0,14.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1687,1,0.29,1,0,2,0.0,39.0,44.0,0.0,0.0,0.0,0.0,0.0,0.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,2.0,0.0,0.0,27.0,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1688,0,0.18,1,0,4,0.0,32.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0117647059,0.0,0.0,0.0,0.0,0.25,1.0,3.0,84.0,4.0,0.0,0.0,64.0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1689,1,0.25,0,0,4,0.0,20.0,27.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,1.0,3.0,30.0,4.0,0.0,2.0,8.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1690,0,0.52,0,0,5,0.0,110.0,40.0,1.0,1.0,0.0,0.0,0.0,0.0082644628,0.0,1.0,0.0,0.0,0.5714285714,4.0,3.0,120.0,7.0,2.0,0.0,5.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1691,0,0.15,0,0,4,0.0,17.0,46.0,1.0,1.0,1.0,0.0,0.0,0.0434782609,0.0,0.0,0.0,0.0,0.375,3.0,5.0,154.0,8.0,0.0,5.0,7.0,85.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1692,0,0.25,1,0,4,0.0,105.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0444444444,0.0,0.0,0.0,0.0,1.0,2.0,0.0,43.0,2.0,1.0,0.0,29.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1693,0,0.48,2,0,5,0.0,27.0,36.0,1.0,1.0,1.0,1.0,1.0,0.0804597701,0.0,0.0,0.0,0.0,0.6666666667,4.0,2.0,80.0,6.0,1.0,0.0,8.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1694,1,0.26,0,0,3,0.0,19.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,0.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1695,1,0.38,1,0,4,1.0,90.0,32.0,0.0,0.0,0.0,0.0,0.0,0.2191780822,1.0,0.0,0.0,0.0,0.8333333333,5.0,1.0,57.0,6.0,4.0,0.0,11.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1696,0,0.56,2,0,2,0.0,32.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0098039216,1.0,0.0,0.0,0.0,0.5,7.0,7.0,303.0,14.0,3.0,1.0,14.0,81.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1697,1,0.59,1,0,4,0.0,14.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.75,6.0,2.0,186.0,8.0,3.0,0.0,4.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1698,0,0.14,1,0,4,0.0,39.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0136986301,0.0,0.0,0.0,0.0,0.25,1.0,3.0,144.0,4.0,0.0,1.0,38.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1699,0,0.36,1,0,4,1.0,69.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0784313725,0.0,1.0,0.0,0.0,0.75,3.0,1.0,47.0,4.0,1.0,0.0,5.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1700,0,0.49,2,0,2,0.0,68.0,32.0,1.0,1.0,1.0,1.0,1.0,0.0363636364,1.0,0.0,0.0,0.0,0.3333333333,2.0,4.0,53.0,6.0,1.0,2.0,10.0,115.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1701,0,0.38,0,0,5,0.0,145.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1538461538,2.0,11.0,194.0,13.0,2.0,0.0,7.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1702,1,0.23,0,0,4,0.0,63.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0294117647,0.0,0.0,0.0,0.0,0.6666666667,2.0,1.0,33.0,3.0,1.0,1.0,14.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1703,0,0.29,0,0,5,0.0,17.0,37.0,0.0,0.0,0.0,0.0,0.0,0.4453781513,1.0,0.0,0.0,0.0,0.0,0.0,5.0,66.0,5.0,0.0,2.0,32.0,77.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1704,1,0.56,0,0,5,0.0,113.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0091743119,1.0,0.0,0.0,0.0,0.3333333333,2.0,4.0,108.0,6.0,1.0,0.0,6.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1705,1,0.28,0,0,4,0.0,7.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0148148148,1.0,0.0,0.0,0.0,0.5,2.0,0.0,133.0,2.0,1.0,0.0,73.0,82.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1706,1,0.49,1,0,5,1.0,9.0,29.0,6.0,5.0,2.0,1.0,1.0,0.0125,0.0,1.0,1.0,1.0,0.5,4.0,4.0,79.0,8.0,3.0,0.0,1.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1707,0,0.29,0,0,4,0.0,32.0,49.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,1.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1708,0,0.31,0,0,5,0.0,31.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.75,3.0,1.0,53.0,4.0,1.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1709,1,0.59,1,0,2,0.0,6.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0072992701,0.0,0.0,0.0,0.0,0.25,2.0,6.0,136.0,8.0,1.0,2.0,18.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1710,0,0.33,1,0,6,1.0,73.0,34.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.5714285714,4.0,3.0,40.0,7.0,3.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1711,1,0.4,1,0,4,1.0,97.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0129310345,1.0,0.0,0.0,0.0,0.3333333333,3.0,6.0,229.0,9.0,2.0,2.0,16.0,89.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1712,1,0.59,0,0,1,0.0,96.0,53.0,1.0,0.0,0.0,0.0,0.0,0.6147540984,1.0,0.0,0.0,0.0,0.25,1.0,3.0,47.0,4.0,1.0,0.0,45.0,98.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1713,0,0.28,0,0,4,0.0,20.0,45.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,10.0,2.0,1.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1714,1,0.49,0,0,2,0.0,36.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0458015267,0.0,1.0,0.0,0.0,0.3333333333,3.0,6.0,125.0,9.0,1.0,0.0,3.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1715,1,0.49,0,0,1,0.0,26.0,28.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,21.0,2.0,1.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1716,1,0.12,0,0,4,0.0,35.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,0.0,1.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1717,1,0.43,1,0,5,0.0,106.0,35.0,5.0,5.0,3.0,3.0,0.0,0.0173913043,1.0,1.0,0.0,0.0,0.375,3.0,5.0,113.0,8.0,2.0,2.0,4.0,95.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1718,1,0.47,0,0,5,0.0,280.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,1.0,4.0,89.0,5.0,0.0,1.0,37.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1719,1,0.59,0,1,4,0.0,74.0,33.0,3.0,3.0,3.0,3.0,3.0,0.0147058824,0.0,1.0,0.0,0.0,0.75,3.0,1.0,67.0,4.0,2.0,0.0,5.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1720,1,0.37,1,0,2,1.0,40.0,28.0,1.0,1.0,0.0,0.0,0.0,0.0277777778,0.0,0.0,0.0,0.0,0.5,3.0,3.0,35.0,6.0,3.0,0.0,5.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1721,1,0.2,0,0,4,0.0,25.0,31.0,1.0,1.0,1.0,1.0,1.0,0.1496062992,0.0,0.0,0.0,0.0,0.6,3.0,2.0,108.0,5.0,1.0,2.0,5.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1722,0,0.42,0,0,4,3.0,62.0,52.0,1.0,1.0,1.0,1.0,0.0,0.0638297872,0.0,1.0,0.0,0.0,0.125,1.0,7.0,88.0,8.0,1.0,0.0,3.0,129.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1723,1,0.2,0,0,3,0.0,13.0,45.0,2.0,1.0,1.0,1.0,1.0,0.0612244898,0.0,0.0,0.0,0.0,0.4285714286,3.0,4.0,230.0,7.0,2.0,1.0,10.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1724,1,0.49,0,0,1,0.0,81.0,33.0,4.0,1.0,0.0,0.0,0.0,0.0604026846,1.0,1.0,0.0,0.0,1.0,6.0,0.0,140.0,6.0,3.0,0.0,5.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1725,1,0.19,2,0,4,0.0,44.0,35.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1726,1,0.43,0,0,5,0.0,28.0,40.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5555555556,5.0,4.0,106.0,9.0,2.0,0.0,11.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1727,1,0.22,0,0,4,0.0,22.0,26.0,5.0,3.0,3.0,3.0,3.0,0.0909090909,0.0,1.0,0.0,0.0,0.2,1.0,4.0,30.0,5.0,1.0,0.0,3.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1728,1,0.29,0,0,4,0.0,13.0,30.0,1.0,1.0,1.0,1.0,1.0,0.2959183673,1.0,0.0,0.0,0.0,0.0,0.0,7.0,69.0,7.0,0.0,0.0,61.0,88.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1729,1,0.45,1,0,4,0.0,38.0,32.0,8.0,5.0,5.0,5.0,5.0,0.36,0.0,1.0,0.0,0.0,0.2222222222,2.0,7.0,80.0,9.0,1.0,0.0,4.0,99.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1730,0,0.22,0,0,2,0.0,125.0,56.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1731,0,0.51,0,0,4,0.0,72.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,3.0,52.0,4.0,0.0,2.0,9.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1732,1,0.4,0,0,4,0.0,21.0,27.0,3.0,2.0,2.0,1.0,1.0,0.0784313725,0.0,0.0,0.0,0.0,0.4,2.0,3.0,47.0,5.0,2.0,0.0,11.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1733,0,0.31,0,0,4,0.0,12.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1734,1,0.28,1,0,4,1.0,56.0,34.0,3.0,2.0,1.0,1.0,1.0,0.0775862069,0.0,1.0,1.0,1.0,0.6,3.0,2.0,107.0,5.0,1.0,1.0,1.0,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1735,1,0.52,2,0,5,0.0,146.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,2.0,3.0,70.0,5.0,1.0,2.0,21.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
